OPEID6,INSTNM,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,GRAD_DEBT_MDN10YR,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P7,SD_EARN_WNE_P8,SD_EARN_WNE_P9,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P7,COUNT_NWNE_P8,COUNT_NWNE_P9,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P7,COUNT_WNE_P8,COUNT_WNE_P9,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
7329,ITT Technical Institute-Columbia,1,2,0.83878444501673,,0.0,0.0,0.0,0.0,0.0,0.0,0.3193,0.0,0.0,0.0,0.3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651,0.0,0.0,0.0,0.0,0.0,0.0,0.1145,0.0,0.0,0.0,24356.0,5463.0,0.0667,0.6749,27753.0,0.1552,,0.221,24983,,30.227491599,23786.346518,34000,,37600,,43100,30200,32800,38800,24700,,27300,,29800,974,,824,,589,5336,,4482,,3860,0.7395,0.2605
7329,ITT Technical Institute-Wichita,1,2,0.83878444501673,,0.0,0.0,0.0,0.0,0.0,0.0,0.2209,0.0,0.0,0.0,0.314,0.0,0.0,0.1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0.1628,0.0,0.0,21448.0,5123.0,0.2286,0.8029999999999999,28306.0,0.6,,0.221,24983,,30.227491599,23786.346518,34000,,37600,,43100,30200,32800,38800,24700,,27300,,29800,974,,824,,589,5336,,4482,,3860,0.5941,0.4059
7329,ITT Technical Institute-Atlanta,1,2,0.83878444501673,,0.0,0.0,0.0,0.0,0.0,0.0,0.4726,0.0,0.0,0.0,0.2877,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0411,0.0,0.0137,0.0,20779.0,5107.0,0.0465,0.7375,28314.0,0.1,1.0,0.221,24983,,30.227491599,23786.346518,34000,,37600,,43100,30200,32800,38800,24700,,27300,,29800,974,,824,,589,5336,,4482,,3860,0.7929999999999999,0.207
7329,ITT Technical Institute-Mobile,1,2,0.83878444501673,,0.0,0.0,0.0,0.0,0.0,0.0,0.3704,0.0,0.0,0.0,0.4074,0.0,0.0,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,16980.0,4706.0,0.1852,0.7549,27412.0,0.2857,,0.221,24983,,30.227491599,23786.346518,34000,,37600,,43100,30200,32800,38800,24700,,27300,,29800,974,,824,,589,5336,,4482,,3860,0.6333,0.3667
7329,ITT Technical Institute-Chattanooga,1,2,0.83878444501673,,0.0,0.0,0.0,0.0,0.0,0.0,0.4267,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22359.0,5311.0,0.0667,0.7614,27630.0,,,0.221,24983,,30.227491599,23786.346518,34000,,37600,,43100,30200,32800,38800,24700,,27300,,29800,974,,824,,589,5336,,4482,,3860,0.7864,0.2136
7329,ITT Technical Institute-South Bend,1,2,0.83878444501673,,0.0,0.0,0.0,0.0,0.0,0.0,0.1912,0.0,0.0,0.0,0.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0735,0.4338,0.0147,0.0,21781.0,4708.0,0.2571,0.7654,27932.0,,,0.221,24983,,30.227491599,23786.346518,34000,,37600,,43100,30200,32800,38800,24700,,27300,,29800,974,,824,,589,5336,,4482,,3860,0.503,0.49700000000000005
30106,Virginia College-Chattanooga,2,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6691,0.0956,0.0,16930.0,3111.0,,0.9142,20882.0,,,0.222,17710,,29.282026986,17957.893382,22100,,24700,,27800,19600,21700,24400,16600,,18800,,20800,2241,,1205,,1399,8792,,4811,,5332,0.2195,0.7805
1459,Strayer University-Delaware,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6905,0.0,16479.0,5992.0,,0.6113,,,,0.149,33093,,32.945690635,22873.56994,39700,,46600,,54100,34600,40900,47300,30100,,33700,,38700,2036,,1491,,1240,12317,,9818,,8197,0.3543,0.6457
3636,Brite Divinity School,1,4,0.47388280955203993,1206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5579.0,9001.0,1.0,,,,,0.043,21580.5,,21.057701256,119495.88832,48600,,52700,,57600,44800,47300,49900,48600,,41600,,45300,94,,121,,197,1438,,1644,,1774,,
1459,Strayer University-Alabama,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735,0.0,16887.0,6356.0,0.1081,0.7358,32554.0,,1.0,0.149,33093,,32.945690635,22873.56994,39700,,46600,,54100,34600,40900,47300,30100,,33700,,38700,2036,,1491,,1240,12317,,9818,,8197,0.2879,0.7121
36263,Brown Aveda Institute-Strongsville,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007.0,,,0.3856,,,,0.071,10600,,24.577464789,39679.380282,22100,,23700,,26300,22000,21700,21600,13900,,17300,,19500,27,,PrivacySuppressed,,PrivacySuppressed,146,,66,,57,0.0132,0.9868
33674,Clary Sage College,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491,0.0,0.0,0.0,12833.0,3275.0,0.8,0.7049,,,,0.098,10970,,27.388623073,20936.522063,19900,,21600,,22200,18800,19900,20600,15300,,18000,,16600,213,,269,,225,763,,735,,566,0.0224,0.9776
11166,Broadview University-Layton,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263,0.1842,0.0,18438.0,3357.0,0.25,0.6594,28230.0,0.2857,,0.217,30500,,27.119337017,32472.511602,27000,,29000,,28600,24200,24700,25900,20400,,23800,,20500,130,,100,,151,672,,580,,503,0.2323,0.7677
30314,International Academy of Design and Technology-Sacramento,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351,0.0,0.0,0.0,17688.0,4852.0,,0.7649,23090.0,0.1707,0.625,0.266,27875,,28.923106061,24359.49697,25300,,29100,,31800,23100,26500,28400,17800,,23900,,29200,1005,,900,,805,4770,,4429,,3615,0.3454,0.6546
20988,University of Phoenix-Alabama,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.35,0.0,12745.0,2738.0,0.13699999999999998,0.7181,23918.0,0.1081,0.3243,0.19,31250,,31.765234247,23558.584644,36500,,47400,,55800,30500,40700,48400,30700,,36900,,43700,40061,,14908,,14774,185887,,90665,,89673,0.2103,0.7897
30314,Sanford-Brown College-San Antonio,1,3,,,0.0,0.0,0.0,0.0,0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257,0.0,0.0,0.0,14733.0,4194.0,,0.8074,24391.0,0.2,0.25,0.266,27875,,28.923106061,24359.49697,25300,,29100,,31800,23100,26500,28400,17800,,23900,,29200,1005,,900,,805,4770,,4429,,3615,0.4775,0.5225
20988,University of Phoenix-Augusta Campus,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386,0.0,0.0,0.0,0.0,0.0,0.0,0.1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313,0.4157,0.0,12435.0,2677.0,0.1429,0.7212,23268.0,0.1811,0.3846,0.19,31250,,31.765234247,23558.584644,36500,,47400,,55800,30500,40700,48400,30700,,36900,,43700,40061,,14908,,14774,185887,,90665,,89673,0.3741,0.6259
20988,University of Phoenix-Washington DC,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13616.0,2093.0,,0.5468,23434.0,0.0,0.4545,0.19,31250,,31.765234247,23558.584644,36500,,47400,,55800,30500,40700,48400,30700,,36900,,43700,40061,,14908,,14774,185887,,90665,,89673,0.4455,0.5545
20988,University of Phoenix-Chattanooga Campus,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962,0.5283,0.0,12764.0,4969.0,0.0633,0.7737,23903.0,0.0909,0.4375,0.19,31250,,31.765234247,23558.584644,36500,,47400,,55800,30500,40700,48400,30700,,36900,,43700,40061,,14908,,14774,185887,,90665,,89673,0.3554,0.6446
21799,Argosy University-Inland Empire,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12599.0,,0.0494,0.727,24461.0,,0.8333,0.19399999999999998,14691,,29.364977059,25875.014147,35400,,40300,,42800,31500,37100,37800,25700,,26500,,32100,560,,240,,232,2587,,1555,,1375,0.2894,0.7106
21799,Argosy University-Nashville,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,15412.0,5515.0,0.1486,0.848,24365.0,,0.2857,0.19399999999999998,14691,,29.364977059,25875.014147,35400,,40300,,42800,31500,37100,37800,25700,,26500,,32100,560,,240,,232,2587,,1555,,1375,0.3188,0.6812
21799,Argosy University-San Diego,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923,0.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1154,0.0,9474.0,,0.0577,0.5209,27325.0,,0.6,0.19399999999999998,14691,,29.364977059,25875.014147,35400,,40300,,42800,31500,37100,37800,25700,,26500,,32100,560,,240,,232,2587,,1555,,1375,0.4852,0.5148
8694,Rasmussen College-Wisconsin,1,2,0.7679343128781301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0,0.0563,0.0017,0.0,0.0,0.0,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546,0.0447,0.0,0.0,0.0,0.0,0.0,0.0017,0.4652,0.3311,0.0,16287.0,5535.0,0.3385,0.6861,24691.0,0.0,0.5,0.17600000000000002,20684,,30.584699454,31675.846841,28700,,30900,,32800,27300,29000,31000,19300,,19600,,20200,340,,313,,143,2247,,1893,,1069,0.1844,0.8156
10542,Empire Beauty School-Lisle,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9270.0,,,0.6506,,,,0.158,8100,,25.844932845,22946.093203,16900,,19200,,21000,14900,16000,17800,13400,,16400,,16200,101,,478,,770,320,,1440,,2146,0.0341,0.9659
10542,Empire Beauty School-Richmond,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9965.0,,,0.7163,,,,0.158,8100,,25.844932845,22946.093203,16900,,19200,,21000,14900,16000,17800,13400,,16400,,16200,101,,478,,770,320,,1440,,2146,0.1071,0.8929
8178,Empire Beauty School-North Hills,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9165.0,,,0.5917,,,,0.174,9833,,25.489726027,19837.099315,16900,,20000,,18900,15100,16400,17200,12200,,23200,,14200,131,,107,,93,489,,405,,318,0.0394,0.9606
9459,Empire Beauty School-Concord,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9771.0,,,0.7762,,,,0.188,8982,,26.096038415,20190.552621,16700,,18900,,19300,16200,16400,17000,10900,,14600,,14400,118,,128,,145,354,,409,,376,0.0732,0.9268
20794,Empire Beauty School-Arlington Heights,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.0,,,0.6166,,,,0.171,9833,,25.824871229,21623.12362,23200,,24500,,25000,19900,20400,21000,16900,,19500,,19100,84,,83,,77,222,,295,,271,0.0246,0.9754
41239,Lexington Healing Arts Academy,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764,0.0,0.0,12619.0,,,0.542,,,,0.015,7389,,29.748571429,28574,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,0.2273,0.7727
8645,Empire Beauty School-Hooksett,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696.0,,,0.3457,,,,0.213,11273.5,,24.378006873,32481.910653,20500,,18400,,20500,20100,16400,18800,12500,,13100,,14100,57,,49,,39,233,,154,,165,0.0588,0.9412
38083,The Institute of Beauty and Wellness,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1955,0.0,0.0,10265.0,,,0.511,,,,0.113,9243,,25.638376384,44352.431734,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,PrivacySuppressed,,PrivacySuppressed,,PrivacySuppressed,0.0844,0.9156
25594,InterCoast Colleges-Carson,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673,0.0,0.0,0.0,0.0,0.6832,0.0495,0.0,18715.0,,,0.7344,,,,0.168,11927.5,,32.573870574,20879.168498,19800,,22200,,25200,17400,19700,22800,15800,,16000,,18900,472,,418,,249,981,,825,,707,0.4848,0.5152
25594,InterCoast Career Institute-South Portland,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18766.0,,,0.6817,,,,0.168,11927.5,,32.573870574,20879.168498,19800,,22200,,25200,17400,19700,22800,15800,,16000,,18900,472,,418,,249,981,,825,,707,0.1683,0.8317
9748,Carrington College-Stockton,2,1,0.72259810554803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522,0.0,0.0,12905.0,4331.0,0.4,0.7692,,,,0.23199999999999998,12235,,25.882344125,27703.664568,28300,,30800,,31400,24800,28000,29000,23000,,23000,,23600,1234,,800,,746,4994,,2846,,2480,0.1419,0.8581
9748,Carrington College-Citrus Heights,2,1,0.72259810554803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.0,0.0,12649.0,4238.0,0.5294,0.77,,,,0.23199999999999998,12235,,25.882344125,27703.664568,28300,,30800,,31400,24800,28000,29000,23000,,23000,,23600,1234,,800,,746,4994,,2846,,2480,0.153,0.847
12461,Euphoria Institute of Beauty Arts & Sciences-Summerlin,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742.0,,,0.6414,,,,0.254,9387,,26.840915102,23537.122851,23700,,25800,,30600,21100,23800,27700,17900,,18300,,23400,1037,,1359,,1045,4058,,4792,,4046,0.0704,0.9296
12461,Euphoria Institute of Beauty Arts & Sciences-Green Valley,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9892.0,,,0.6261,,,,0.254,9387,,26.840915102,23537.122851,23700,,25800,,30600,21100,23800,27700,17900,,18300,,23400,1037,,1359,,1045,4058,,4792,,4046,0.0523,0.9477
21796,Empire Beauty School-Portsmouth,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12598.0,,,0.3041,,,,0.304,9833,,25.255144033,31532.263374,19800,,21100,,21700,18200,19600,19300,14800,,15600,,16400,55,,97,,54,240,,297,,216,0.0385,0.9615
2751,LIU Riverhead,1,3,0.8370383036935699,944.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.9286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20121.0,9735.0,0.2188,0.5294,,,,0.095,24742,,23.37208892,48254.968596,41200,,50400,,54600,34100,42000,46400,32000,,39900,,43500,406,,420,,543,3915,,3836,,4178,0.1964,0.8036
10490,Regency Beauty Institute-Lakewood,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12836.0,,,0.6375,,,,0.149,14144,,24.633514986,22706.20155,20500,,22500,,24400,18500,20500,21800,14400,,14400,,16900,431,,116,,122,2466,,649,,525,0.037000000000000005,0.963
10490,Regency Beauty Institute-Westminster,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11822.0,,,0.6425,,,,0.149,14144,,24.633514986,22706.20155,20500,,22500,,24400,18500,20500,21800,14400,,14400,,16900,431,,116,,122,2466,,649,,525,0.0439,0.9561
10490,Regency Beauty Institute-Avon,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18719.0,,,0.8052,,,,0.149,14144,,24.633514986,22706.20155,20500,,22500,,24400,18500,20500,21800,14400,,14400,,16900,431,,116,,122,2466,,649,,525,0.0,1.0
10490,Regency Beauty Institute-Joliet,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14039.0,,,0.8148,,,,0.149,14144,,24.633514986,22706.20155,20500,,22500,,24400,18500,20500,21800,14400,,14400,,16900,431,,116,,122,2466,,649,,525,0.1053,0.8947
10490,Regency Beauty Institute-Rockford,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150.0,,,0.8081,,,,0.149,14144,,24.633514986,22706.20155,20500,,22500,,24400,18500,20500,21800,14400,,14400,,16900,431,,116,,122,2466,,649,,525,0.115,0.885
10490,Regency Beauty Institute-Greenfield,2,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14262.0,,,0.8918,,,,0.149,14144,,24.633514986,22706.20155,20500,,22500,,24400,18500,20500,21800,14400,,14400,,16900,431,,116,,122,2466,,649,,525,0.1491,0.8509
10490,Regency Beauty Institute-Metro Center,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19117.0,,,0.8395,,,,0.149,14144,,24.633514986,22706.20155,20500,,22500,,24400,18500,20500,21800,14400,,14400,,16900,431,,116,,122,2466,,649,,525,0.0625,0.9375
