UNITID,CONTROL,CONTROL,TUITIONFEE_IN,TUITIONFEE_OUT,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P8,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P8,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P8,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P8,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
231059,2,Private,39375,39375,1,3,0.8046,,0,0.0558,0,0.0103,0.062,0,0.0165,0,0.0041,0.0021,0,0.0186,0,0,0.0847,0,0,0.1116,0.031,0,0.0021,0,0.0165,0,0.0227,0,0.126,0,0,0.1384,0,0,0,0,0.0289,0,0.1921,0.0764,23692,8421,1,0.1682,50806,0.7919,0.8972,0.018,27250,19.47933884,123472.0638,41400,49800,57800,40000,44700,50800,21100,45800,42500,PrivacySuppressed,29,37,PrivacySuppressed,679,632,0.449,0.551
231077,2,Private,21200,21200,1,3,0.6558,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.0333,0.0333,0,0,0,0,0.0667,0.1667,0.1,0,0,0,0,0,0,0.1,0.2,0,22666,4071,1,0.6193,33800,0.4651,0.6552,0.098,23725,21.16582915,42374.14573,29100,34700,39700,28000,30300,36700,16800,20100,25300,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.5478,0.4522
231086,2,Private,22645,22645,1,3,0.9373,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707,0,0.0101,0,0,0,0,0,0,0,0,0.0808,0.0606,0,0.0202,0,0,0,0,0,0.6465,0.1111,0,12363,5283,0.5238,0.4625,35500,0.3588,0.6087,0.128,24750,21.18699187,56511.59756,36400,36500,38900,32700,34100,34200,23200,22600,25000,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.3855,0.6145
231095,2,Private,33492,33492,1,3,0.9853,,0.1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7143,0,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12435,3872,0.619,0.5086,41092,0.5185,0.8235,0.128,17750,23.5,52024.29268,18400,PrivacySuppressed,PrivacySuppressed,17500,PrivacySuppressed,PrivacySuppressed,10800,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.5487,0.4513
231174,1,Public,16226,37874,1,3,0.7344,1191,0.0375,0.0983,0,0.0047,0.0229,0,0.0138,0,0.0781,0.0517,0,0.0241,0.0086,0,0.044,0,0,0.0815,0.0224,0,0.0293,0.0164,0.0078,0,0.0078,0,0.0638,0,0.0134,0.1143,0,0,0,0,0.0418,0.0966,0.0923,0.0289,22431,9742,0.8066,0.1844,28348,0.7558,0.8699,0.037,21500,20.13781291,102859.2174,40400,48700,55200,37100,43000,47300,27800,37100,44100,162,188,212,2806,2692,2577,0.4499,0.5501
231420,2,Private,29150,29150,1,3,0.5964,923,0.0428,0.0321,0,0,0.0481,0,0.0428,0,0.1016,0,0,0,0,0,0.0214,0.0267,0,0,0.0267,0,0.0053,0.1176,0,0,0,0,0.0695,0.1337,0,0.0107,0,0,0,0.0321,0.0374,0.139,0.107,0.0053,15658,5641,1,0.512,37868,0.3291,0.5489,0.088,25000,27.35185185,52691.24854,40300,44300,49000,35800,39500,41800,27800,31200,44800,47,57,85,820,764,840,0.4809,0.5191
231554,2,Private,22840,22840,1,3,0.9799,907,0,0,0,0,0.0044,0.0089,0,0,0,0,0,0,0,0,0.0044,0,0,0.0133,0.0089,0,0.0533,0.0756,0,0,0.0044,0,0.0533,0.1689,0.1956,0,0,0,0,0,0.0178,0.0578,0.3244,0.0089,10384,4949,0.4444,0.454,34823,0.5,0.6,0.077,19647.5,27.36410923,48492.64499,39400,44400,46000,35200,38200,40900,25400,31800,29500,38,56,53,378,474,476,0.4314,0.5686
231581,2,Private,30380,30380,1,3,0.4782,1056,0,0.029,0,0,0.0528,0,0.029,0,0,0,0,0.0185,0.0449,0,0.0317,0.0739,0,0.1187,0.0132,0,0,0.1293,0.0026,0,0.0237,0,0.0607,0,0,0.0712,0,0,0,0,0.0369,0.0264,0.1847,0.0528,11212,6299,0.7917,0.2754,42376,0.6107,0.7407,0.044,27000,19.52855659,89260.90031,34900,41600,46600,33600,39700,42500,19300,22500,26300,27,35,54,594,531,676,0.4627,0.5373
231624,1,Public,17656,39916,1,3,0.3302,1373,0,0,0,0.0223,0,0,0.0248,0,0,0,0,0.0229,0,0,0.0687,0,0,0.1202,0.0235,0,0.049,0.0509,0.0197,0,0.0687,0,0.0769,0,0.0197,0.2263,0,0,0,0,0.0273,0,0.131,0.0483,17527,10749,0.8231,0.1162,28329,0.9044,0.9526,0.006,19500,20.08275862,111751.331,47400,60100,74500,43900,53100,58500,32200,38700,68800,65,72,88,967,892,994,0.4375,0.5625
231651,2,Private,16478,16478,1,3,0.7982,1066,0,0,0,0,0.1397,0.0393,0.0349,0,0.0349,0,0,0,0,0,0.1026,0.0087,0,0,0,0,0,0,0.0328,0.1266,0,0,0.1594,0.0175,0.0699,0,0,0,0,0,0.0197,0,0.1856,0.0284,13846,7327,0.9444,0.49,27182,0.5,0.7793,0.054,25000,31.15286624,48902.81008,34800,40100,45600,31400,35600,41600,27300,29500,32500,135,151,54,586,538,274,0.3902,0.6098
231712,1,Public,11646,21974,1,3,0.5588,1152,0,0,0,0,0.1179,0,0.05,0,0,0.0189,0,0.0189,0,0,0.0519,0,0,0.1274,0.017,0,0.0264,0,0.0094,0,0.0151,0,0.133,0,0.0217,0.1377,0,0,0,0,0.0623,0,0.133,0.0594,7048,7985,0.6292,0.1631,25559,0.6755,0.8698,0.032,25000,19.75912409,102266.2341,39300,45300,52000,38200,43100,46900,22800,26900,40200,51,88,101,1168,1145,1195,0.4272,0.5728
231837,2,Private,23380,23380,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464,0,0,0,0.0412,0,0,0,0,0.0103,0,0,0,0,0,0,0,0,0.9021,0,0,17272,6759,0.5202,0.4244,33818,0.5556,0.7255,0.041,24893.5,25.06964286,51489.06071,47500,54800,58600,46900,53700,54000,25300,31000,36200,28,34,37,407,448,365,0.197,0.803
232025,2,Private,30326,30326,1,3,0.7172,995,0,0.0238,0,0.0119,0.0714,0,0,0,0.0893,0,0,0.006,0,0,0.0476,0,0,0.1071,0.0298,0,0,0.0655,0.0298,0,0.0298,0,0.0893,0,0.0179,0.1548,0,0,0,0,0.0655,0.0357,0.0952,0.0298,11627,6341,0.6286,0.36,41251,0.473,0.7348,0.058,27000,19.97468354,65124.03074,31800,37500,45000,29900,34600,40700,18600,22900,27800,25,PrivacySuppressed,34,330,PrivacySuppressed,389,0.5055,0.4945
232043,2,Private,30800,30800,1,3,0.6044,1003,0,0.0129,0,0,0.0162,0,0.0097,0,0.0032,0,0,0.0097,0,0,0.0291,0.1036,0,0.0615,0.0065,0,0.0259,0.0097,0.0032,0.0453,0,0,0.0453,0,0.0291,0.0129,0,0,0,0,0.0227,0.4337,0.1003,0.0194,15633,5973,1,0.3218,40024,0.6175,0.75,0.026,21181,24.1978852,69078.53021,38400,41100,44700,34400,36500,40300,23400,28500,29600,PrivacySuppressed,26,44,PrivacySuppressed,418,447,0.3464,0.6536
232089,2,Private,29795,29795,1,3,0.7331,852,0.0278,0.0556,0,0,0,0,0.0231,0,0.0833,0,0,0.0139,0,0,0.0278,0.0509,0,0.0463,0.0185,0,0.0046,0.0556,0.0185,0,0.0139,0,0.0556,0.1528,0.0463,0.0324,0,0,0,0,0.0463,0.1157,0.088,0.0231,14135,5996,1,0.5787,40553,0.2513,0.4801,0.109,27000,19.75659051,52474.53954,28100,35800,41100,25900,33300,37300,16400,19700,24500,59,72,42,769,600,499,0.528,0.472
232186,1,Public,10382,29960,1,3,0.6665,1152,0,0.0034,0,0.0016,0,0.0056,0.0701,0,0.0264,0.0389,0,0.0066,0,0,0.0783,0.0489,0,0.0634,0.0079,0,0.0181,0,0.0036,0,0.0171,0,0.0727,0.0519,0.0163,0.1343,0,0,0,0,0.0515,0.0799,0.1806,0.0228,11077,10466,0.5395,0.2523,23212,0.6688,0.876,0.016,19500,22.8412839,68217.62579,47000,56300,63900,44900,52600,59900,28100,37100,40900,423,423,487,4749,4101,4078,0.4857,0.5143
232256,2,Private,39204,39204,1,3,0.4727,1098,0,0,0,0,0,0,0.0044,0,0,0,0,0.0175,0,0,0.0395,0,0,0.136,0.0132,0,0,0,0.0439,0,0.0789,0,0.0614,0,0,0.2325,0,0,0,0,0.0219,0,0.193,0.1579,15559,8041,0.9217,0.2,52016,0.6731,0.8322,0.078,26899.5,19.54035874,114076.0135,43900,48600,59000,39200,43600,52200,32000,33500,43200,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.9982,0.0018
232265,2,Private,21760,21760,1,3,0.2906,999,0,0,0,0,0.1139,0,0.0141,0,0.0239,0.038,0,0,0,0.0056,0.0225,0.0127,0,0.0858,0.0042,0,0,0.0394,0.0042,0,0.0141,0,0.1505,0.0281,0,0.0886,0,0,0,0.0169,0.0338,0.1111,0.1828,0.0098,11363,6383,1,0.38,33798,0.6647,0.8021,0.086,27000,20.55662909,69322.63178,37700,46200,50100,33900,40600,44700,34800,39900,32500,75,102,156,1385,1359,1896,0.3461,0.6539
232308,2,Private,34295,34295,1,3,0.5647,1082,0,0.0315,0,0.0079,0.0157,0,0,0,0,0,0,0.0315,0,0,0.1811,0,0,0.0709,0.0079,0,0.0157,0,0.0157,0,0.0236,0,0.1417,0,0,0.1654,0,0,0,0,0.1811,0,0.0866,0.0236,11138,6733,0.6429,0.4069,47787,0.622,0.8014,0.025,27000,21.21958457,52731.59347,27600,30800,37900,27200,28700,35400,16200,21000,27700,27,41,52,284,290,293,0,1
232423,1,Public,9662,24522,1,3,0.6573,1153,0,0,0,0,0.0822,0,0.0432,0,0,0.0129,0,0.0097,0.0082,0.0293,0.0397,0.0633,0,0.0415,0.0094,0,0.0253,0.0593,0.0047,0,0.0209,0,0.0544,0,0.0278,0.0844,0,0,0,0,0.0499,0.1532,0.1572,0.0233,8864,7993,0.7621,0.1394,22601,0.8243,0.9238,0.023,20500,20.04427721,103655.5775,46100,53200,63300,44400,49400,56600,26500,34500,44700,161,183,199,3701,3626,3323,0.4104,0.5896
232557,2,Private,21000,21000,1,3,0.2232,1040,0,0,0,0,0.0182,0,0.0039,0,0.0631,0.003,0.0001,0.0008,0.0105,0.0117,0.0072,0.0112,0,0.0086,0.002,0,0.1474,0.0186,0.1527,0.0258,0,0,0.1803,0.055,0,0.0125,0.0001,0,0.0001,0.0093,0.018,0.0679,0.1682,0.0037,10111,4051,0.6263,0.4984,32077,0.5109,0.691,0.085,21500,31.74339459,42715.30996,35800,38600,41400,32100,34600,36700,26100,30500,32100,1605,984,961,8709,5475,4460,0.4136,0.5864
232566,1,Public,11580,25350,1,3,0.7292,1005,0,0,0,0,0.0581,0,0.0175,0,0,0,0,0.0055,0,0,0.0384,0.1941,0,0.0614,0.0055,0,0,0.0581,0,0,0.0066,0,0.0537,0.0559,0.034,0.0625,0,0,0,0,0.0921,0.0757,0.1239,0.057,6590,7032,1,0.2497,23468,0.6616,0.7884,0.039,24500,20.08324716,85895.58583,36200,39700,45300,36500,38700,41500,18500,20700,39200,58,82,110,1236,1135,1084,0.3418,0.6582
232609,2,Private,34545,34545,1,3,0.6675,998,0,0.0488,0,0,0.0953,0,0.0111,0,0.0909,0,0,0.0067,0,0,0.0421,0,0,0.0865,0.0177,0,0,0.031,0.0067,0,0.0089,0,0.0532,0,0,0.1463,0,0,0,0,0.0421,0.1552,0.1397,0.0177,15745,7284,1,0.3352,44236,0.5599,0.7012,0.036,27000,20.75917637,73224.31065,35500,42000,48800,34200,38300,43600,21200,24900,33600,50,44,89,778,728,852,0.4069,0.5931
232672,2,Private,29595,29595,1,3,0.9545,979,0,0,0,0.0772,0.0502,0,0.0039,0,0,0,0,0.0116,0,0,0.0579,0,0,0.0347,0.0154,0,0.0618,0,0.0077,0,0.0116,0,0.1622,0,0.0541,0.1737,0,0,0,0,0.0888,0.0386,0.0502,0.1004,11499,6562,0.2976,0.5753,40203,0.4318,0.7281,0.045,27206.5,24.76519666,45281.89154,30800,33700,39500,29400,33400,37200,22000,19600,26100,66,60,76,560,511,576,0.0616,0.9384
232681,1,Public,10312,23598,1,3,0.7672,1114,0,0,0,0.001,0,0,0.0475,0,0,0,0,0.0276,0,0,0.1055,0.0694,0,0.0694,0.0247,0,0.058,0,0.0133,0,0.0485,0,0.1046,0,0,0.1987,0,0,0,0,0.0504,0,0.1388,0.0428,7402,7533,0.646,0.1583,23371,0.7288,0.7799,0.023,22029,21.58056426,91293.61567,40300,49100,56200,37800,45500,51400,25200,28600,34000,60,85,69,925,794,842,0.3528,0.6472
232706,2,Private,27470,27470,1,3,0.8396,1001,0,0,0,0,0.0392,0,0.0572,0,0.0271,0,0,0,0,0.0166,0.0226,0.0452,0,0.0241,0.006,0,0,0,0.0075,0,0,0,0.0648,0.0602,0,0.0316,0,0,0,0,0.0813,0.2937,0.1988,0.0241,19280,8347,0.4134,0.2654,41008,0.5124,0.806,0.036,25000,22.83842011,70010.59605,45000,50300,57000,42700,48700,53600,27700,30300,35400,70,102,98,769,801,827,0.3453,0.6547
232885,2,Private,,,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7730,7104,0.5385,0.188,,,,0.028,18250,31.25882353,60500.15294,50800,52500,53900,50800,51300,55200,21600,29500,26200,PrivacySuppressed,25,PrivacySuppressed,PrivacySuppressed,232,PrivacySuppressed,0.0681,0.9319
232937,1,Public,7552,20236,1,3,0.6567,866,0,0,0,0,0.0567,0,0.0315,0,0.0179,0.0126,0.0326,0,0.0147,0,0.0053,0,0,0.0651,0.0084,0,0.1029,0.0273,0,0,0.0147,0,0.0725,0,0.084,0.1145,0,0,0,0,0.0284,0.1922,0.1134,0.0053,4527,7599,1,0.6139,19299,0.3263,0.7409,0.143,30500,23.7745886,36652.93647,30000,33900,38800,26200,30400,35800,29200,22200,24700,156,196,208,1946,1940,2146,0.3598,0.6402
232982,1,Public,8970,25140,1,3,0.8189,1007,0,0,0,0.0056,0,0,0.0101,0,0.0641,0.0644,0.0421,0.0041,0,0,0.0743,0,0,0.0558,0.0079,0,0.0669,0.015,0.0018,0,0.0074,0,0.0763,0,0,0.1324,0,0,0,0,0.0325,0.1843,0.1336,0.0216,6401,8556,0.9592,0.35,20966,0.5158,0.8052,0.051,22553,23.78690512,58566.7958,38300,44000,48700,35500,40700,43700,26700,28300,30200,462,434,483,5333,4499,4370,0.4583,0.5417
233277,1,Public,9360,22046,1,3,0.7891,968,0,0,0,0,0.0935,0,0.0506,0,0.0682,0,0,0.0044,0.011,0,0.0259,0,0,0.0358,0.0077,0,0.0886,0.0391,0.0039,0,0.0226,0,0.0677,0.071,0.0242,0.0589,0,0,0,0,0.0891,0.0682,0.154,0.016,5943,7820,0.6715,0.2896,20582,0.5874,0.7462,0.042,21500,20.68074246,75725.02529,37700,43600,48000,36400,40000,43000,20200,28200,30900,121,169,195,2610,2400,2598,0.4416,0.5584
233295,2,Private,36340,36340,1,3,0.6034,1086,0,0.0356,0,0.04,0.0844,0,0.0222,0,0,0,0,0.0356,0,0,0.0889,0,0,0.12,0.0089,0,0,0,0.0089,0,0.0222,0,0.0933,0,0,0.2222,0,0,0,0,0.1022,0,0.0533,0.0622,16253,7760,0.6519,0.2488,47262,0.6205,0.7696,0.057,27000,19.5279879,102068.4448,36800,42700,54800,36200,41400,49100,18500,23600,38100,PrivacySuppressed,PrivacySuppressed,34,PrivacySuppressed,PrivacySuppressed,366,0.4568,0.5432
233301,2,Private,34110,34110,1,3,0.8101,1086,0,0.0583,0,0,0.05,0,0,0,0,0.0083,0,0.0333,0,0,0.075,0,0,0.1,0,0,0.0083,0.0833,0.0167,0,0.025,0,0.0833,0,0,0.1083,0,0,0,0,0.1667,0,0.1,0.0833,11900,7688,1,0.2932,46060,0.4097,0.7407,0.061,27000,20.03804348,85682.29348,33700,35200,41500,30100,32700,39700,24900,21400,30400,PrivacySuppressed,27,33,PrivacySuppressed,177,225,0.3571,0.6429
233356,2,Private,4871,4871,1,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5813,7447,1,0.2347,18593,0,1,0.009,24917,28.925,61519.78,50600,50100,57500,52000,50900,61100,25000,24400,27900,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0757,0.9243
233374,2,Private,46680,46680,1,3,0.318,1337,0,0.0102,0,0.0264,0.0153,0,0.0356,0,0.0498,0,0,0.0153,0,0.0366,0.0285,0.0112,0,0.061,0.0102,0,0.0834,0,0.0051,0,0.0305,0,0.0458,0.0041,0.0061,0.1261,0,0,0,0,0.0234,0.0092,0.353,0.0132,23844,11413,0.6634,0.1916,57535,0.8426,0.9403,0.015,19870,21.60303688,97216.61388,51900,59700,78900,46900,51300,64500,37500,42600,62300,39,42,56,671,657,757,0.4691,0.5309
233426,2,Private,38177,38177,1,3,0.6932,1087,0,0.0286,0,0,0.0793,0,0.011,0,0.0022,0,0,0.0308,0,0,0.0507,0,0,0.0903,0.0088,0,0,0.0815,0.0154,0,0.0198,0,0.1167,0.0507,0,0.1101,0,0,0,0,0.0441,0.0198,0.1696,0.0705,15858,7355,0.7626,0.2499,50487,0.6371,0.7967,0.046,27000,19.8788501,97640.14579,37800,46000,52000,36000,40600,44700,20700,28300,34600,32,42,59,641,593,662,0.4068,0.5932
233541,2,Private,30188,30188,1,3,0.8259,994,0,0.0079,0,0,0.0276,0,0,0,0.14,0,0,0.002,0,0,0.0079,0.0138,0,0.0611,0.0079,0,0,0.0099,0.0039,0.0079,0.0197,0,0.0355,0.0454,0,0.0079,0,0,0,0,0.1716,0.3412,0.0888,0,16211,7275,0.5734,0.2223,42847,0.5464,0.756,0.048,25000,21.8951242,82127.63386,42300,44600,52300,37300,40000,45800,28300,31000,41100,42,50,67,769,689,654,0.4368,0.5632
233611,2,Private,14600,14600,1,3,0.4707,1056,0,0,0,0,0,0,0,0,0,0,0,0.0093,0.1402,0,0.0748,0.1869,0,0.0841,0,0,0,0,0.028,0,0,0,0,0,0,0.0467,0,0,0,0,0.1402,0,0.243,0.0467,11504,5642,1,0.5325,30009,0.3128,0.7,0.061,23919.5,20.98262548,65476.44788,29900,39600,39100,24500,30100,36000,27400,66100,34100,62,80,70,286,311,296,0.4936,0.5064
233718,2,Private,34935,34935,1,3,0.9354,1056,0,0.0172,0,0,0,0,0,0,0,0.0517,0.0086,0.0431,0,0,0.0172,0.0517,0,0.1724,0.069,0,0,0,0.0172,0,0.0259,0,0.0948,0,0,0.181,0,0,0,0,0.0776,0,0.1121,0.0603,14994,7157,0.7731,0.2546,48896,0.6515,0.7462,0.047,25500,19.64084507,69378.87676,33300,36900,43500,32400,35100,38200,19700,22800,31000,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0,1
233897,1,Public,8868,24329,1,3,0.6882,946,0,0,0,0,0,0,0.0108,0,0,0.0072,0,0,0,0,0.0578,0.2238,0,0,0.0181,0,0.1119,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0,0.0794,0.1877,0.0722,6069,6844,0.4785,0.3841,20095,0.459,0.6747,0.102,20777,21.60588235,48711.01647,30000,34900,43800,28100,33000,38400,17400,21100,29200,64,73,80,583,568,604,0.4949,0.5051
233921,1,Public,12017,28048,1,3,0.7263,1215,0.0524,0.036,0.017,0,0.0322,0,0.0272,0,0,0.2321,0,0.0078,0.088,0,0.0185,0.0029,0,0.0839,0.0152,0,0.0017,0,0.0036,0,0.0208,0,0.0488,0,0.0035,0.0813,0,0,0,0,0.0278,0,0.1809,0.0183,12124,10189,0.9818,0.1737,26165,0.8258,0.9251,0.021,23801,19.92500725,100642.5289,50400,59000,67100,48000,55100,62500,29900,35800,43700,229,266,319,5611,4833,4853,0.5812,0.4188
234030,1,Public,12398,30459,1,3,0.7535,1105,0,0.0121,0,0.0161,0.063,0,0.0302,0,0.0281,0.0471,0,0.0121,0,0,0.0295,0,0,0.067,0.0075,0,0.062,0,0.0111,0,0.026,0,0.0991,0.084,0.0161,0.0549,0,0,0,0,0.112,0.0714,0.1282,0.0224,9971,8288,0.6768,0.2856,27494,0.5918,0.863,0.045,23305.5,21.75972565,71071.64602,37500,44200,49700,34400,39700,44000,26600,33800,35100,416,465,550,5587,5219,5478,0.4325,0.5675
234076,1,Public,13208,42394,1,3,0.29,1357,0,0.0234,0.0258,0.0051,0,0,0.0196,0,0,0.1347,0,0.0333,0,0,0.0398,0.0933,0,0.0683,0.0156,0,0.0191,0.0153,0.0172,0,0.0355,0,0.0597,0,0.0116,0.1796,0,0,0,0,0.0266,0.0347,0.0976,0.0441,18767,12867,0.9422,0.1256,26063,0.9416,0.973,0.017,19500,20.59154146,98011.25264,56800,65300,79400,50300,55900,61200,55500,58300,77500,142,171,184,2063,1916,2156,0.4508,0.5492
234085,1,Public,15518,37574,1,3,0.444,1162,0,0,0,0,0,0,0.0215,0,0,0.25,0,0.0323,0,0,0.0242,0,0,0.0645,0.0484,0,0,0,0,0,0.0323,0,0.0833,0,0,0.3226,0,0,0,0,0,0,0,0.121,12567,7655,0.9848,0.1463,25642,0.7084,0.8902,0.024,24052,19.55670103,112378.6426,44300,56100,65200,45400,54400,65700,22000,52000,37600,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.8894,0.1106
234155,1,Public,8002,17838,1,3,0.8006,837,0.0276,0,0,0,0.1118,0,0.0176,0,0.1219,0.0251,0.0377,0,0.0264,0,0.0101,0.0389,0,0.0503,0.0101,0,0.0239,0,0,0,0.0063,0,0.0879,0.1093,0.0314,0.0515,0,0,0,0,0.0214,0.0038,0.1633,0.0239,5481,7362,0.6532,0.7067,20767,0.4248,0.6109,0.151,28500,21.00864454,41529.10512,29000,34700,38400,27400,31300,35200,17100,20800,27800,109,118,148,1901,1640,1736,0.401,0.599
234164,2,Private,15130,15130,1,3,0.2389,776,0,0,0,0,0.0611,0,0.0873,0,0.0393,0,0,0,0,0,0.0175,0,0,0.0742,0.0175,0,0.0044,0,0.0175,0,0.0175,0,0.131,0,0.048,0.2227,0,0,0,0,0.0131,0,0.1659,0.083,11042,5160,0.6173,0.7233,27703,0.2551,0.5,0.222,33268.5,20.61015326,35147.39751,23800,30400,34200,22800,29600,32000,14200,18500,20200,43,51,91,513,521,713,0.4395,0.5605
234173,2,Private,33286,33286,1,3,0.8904,991,0,0.013,0,0.0043,0.0565,0,0,0,0.0696,0,0,0.013,0,0,0.0261,0,0,0.0652,0.013,0,0.0696,0.0957,0.013,0,0.013,0,0.0696,0.0783,0.0174,0.1087,0,0,0,0,0.0348,0,0.1957,0.0435,16313,7759,0.7286,0.3914,42600,0.4802,0.6637,0.095,27000,20.75578947,67185.63474,31400,38600,44100,29800,36000,40700,17300,24200,27600,47,52,58,524,551,578,0.3807,0.6193
234207,2,Private,45617,45617,1,3,0.1946,1395,0,0.0112,0,0.0045,0.0472,0,0.0225,0,0,0.018,0,0.0449,0,0,0.0494,0,0,0.1303,0.0472,0,0.0022,0,0.0225,0,0.027,0,0.0494,0,0,0.209,0,0,0,0,0.0225,0,0.2449,0.0472,27120,12264,0.7434,0.0965,58575,0.8767,0.9729,0.017,21500,19.38080495,152385.1548,58900,74700,93300,49900,61800,76100,43300,59900,73000,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.5043,0.4957
234827,1,Public,9017,21380,1,3,0.8646,978,0,0.0121,0,0.0024,0.0303,0,0.057,0.0089,0.1355,0,0.0364,0.0057,0.0129,0,0.015,0,0,0.0546,0.0036,0,0.0283,0.0336,0.0057,0,0.017,0,0.0449,0.0744,0.0109,0.1245,0,0,0,0.0182,0.0457,0.0174,0.1985,0.0065,6532,7638,0.6579,0.3634,21512,0.5341,0.7887,0.066,21137,23.82864964,58056.04726,38900,44500,50100,36900,41900,46500,22700,26300,32300,276,319,416,3507,3345,3409,0.4904,0.5096
234915,2,Private,,,1,3,,,0,0,0,0,0.005,0,0.08,0,0.25,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0.53,0,19109,5981,1,0.294,,,,0.035,22530.5,32.24858757,37837.30885,48500,49600,53400,45100,45200,46500,31300,34000,36700,56,52,108,438,379,499,0.4484,0.5516
235024,2,Private,35800,35800,1,3,0.8552,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26086,5942,1,0.3832,48147,0.5024,0.6928,0.031,27000,21.46445498,68230.97156,28000,29400,33600,24900,25300,29100,20100,21500,26600,39,42,67,362,307,307,0.3595,0.6405
235097,1,Public,7972,21066,1,3,0.7439,958,0,0.0051,0.0026,0.0055,0.0545,0.0204,0.0226,0,0.0818,0.0277,0.0234,0.0102,0.0256,0,0.02,0.003,0,0.0673,0.0034,0,0.0698,0.04,0.006,0,0.0102,0,0.0733,0,0.0405,0.0933,0,0,0,0,0.0234,0.0984,0.1623,0.0098,7535,7820,0.6563,0.3829,20365,0.4577,0.7747,0.052,20500,23.24369436,51533.0026,37700,42400,46700,34600,39000,43100,28900,26100,34200,308,329,422,3009,3058,3268,0.4565,0.5435
235167,1,Public,8682,21735,1,3,0.989,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8287,0,0,0,0,0.1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492,7706,0.7379,0.458,22281,0.5623,0.6942,0.08,17000,26.656,39499.76356,28400,33700,36900,24900,30200,33200,20200,27900,27000,330,321,366,1543,1385,1409,0.4574,0.5426
235316,2,Private,36535,36535,1,3,0.6751,1207,0,0.0149,0,0.0026,0.097,0,0.0105,0,0.0446,0.1163,0,0.0157,0,0,0.0358,0.0017,0,0.0953,0.0166,0,0.0009,0,0.0079,0,0.0114,0,0.0752,0,0,0.1372,0,0,0,0,0.0087,0.0533,0.2325,0.0219,19185,8780,0.5997,0.1832,48357,0.8315,0.924,0.015,26000,20.34606205,110997.5131,49400,54800,63800,47100,52000,56100,32600,30600,40800,67,85,110,1146,1158,1220,0.4638,0.5362
